zip,year,est total,est gen,est cold,est farm,est other
92683,2018,0,0,0,0,0
92281,2018,0,0,0,0,0
90404,2018,0,0,0,0,0
90715,2018,0,0,0,0,0
93309,2018,0,0,0,0,0
92870,2018,5,5,0,0,0
93206,2018,0,0,0,0,0
93292,2018,0,0,0,0,0
95670,2018,0,0,0,0,0
92254,2018,0,0,0,0,0
93622,2018,0,0,0,0,0
91911,2018,5,4,0,0,0
94577,2018,22,17,0,0,0
92880,2018,0,0,0,0,0
91342,2018,4,3,0,0,0
93033,2018,3,0,0,0,0
94592,2018,0,0,0,0,0
95334,2018,0,0,0,0,0
95076,2018,10,0,7,0,0
94578,2018,0,0,0,0,0
93272,2018,0,0,0,0,0
95039,2018,0,0,0,0,0
91710,2018,32,30,0,0,0
92223,2018,3,3,0,0,0
93285,2018,0,0,0,0,0
95002,2018,0,0,0,0,0
95111,2018,0,0,0,0,0
92233,2018,0,0,0,0,0
93656,2018,0,0,0,0,0
95991,2018,0,0,0,0,0
95833,2018,0,0,0,0,0
95901,2018,3,0,0,0,0
95388,2018,0,0,0,0,0
90241,2018,0,0,0,0,0
91325,2018,0,0,0,0,0
95360,2018,0,0,0,0,0
91356,2018,0,0,0,0,0
93245,2018,0,0,0,0,0
92841,2018,4,0,0,0,0
95369,2018,0,0,0,0,0
93234,2018,0,0,0,0,0
92804,2018,0,0,0,0,0
92395,2018,0,0,0,0,0
90716,2018,0,0,0,0,0
91343,2018,0,0,0,0,0
93207,2018,0,0,0,0,0
91303,2018,0,0,0,0,0
93905,2018,0,0,0,0,0
94080,2018,13,10,0,0,0
94572,2018,0,0,0,0,0
95315,2018,0,0,0,0,0
93306,2018,0,0,0,0,0
95965,2018,0,0,0,0,0
92627,2018,0,0,0,0,0
90502,2018,0,0,0,0,0
94544,2018,11,10,0,0,0
91103,2018,0,0,0,0,0
90755,2018,0,0,0,0,0
92530,2018,0,0,0,0,0
94063,2018,0,0,0,0,0
92833,2018,5,3,0,0,0
93203,2018,0,0,0,0,0
95116,2018,0,0,0,0,0
93268,2018,0,0,0,0,0
94107,2018,0,0,0,0,0
95037,2018,0,0,0,0,0
93611,2018,0,0,0,0,0
92337,2018,18,13,0,0,5
91306,2018,0,0,0,0,0
95605,2018,3,3,0,0,0
90005,2018,0,0,0,0,0
92704,2018,3,3,0,0,0
93505,2018,0,0,0,0,0
94553,2018,0,0,0,0,0
93247,2018,0,0,0,0,0
94587,2018,9,8,0,0,0
90045,2018,6,6,0,0,0
94102,2018,0,0,0,0,0
94560,2018,4,4,0,0,0
95110,2018,0,0,0,0,0
94103,2018,0,0,0,0,0
92582,2018,0,0,0,0,0
92225,2018,0,0,0,0,0
93001,2018,0,0,0,0,0
95820,2018,0,0,0,0,0
93251,2018,0,0,0,0,0
95361,2018,0,0,0,0,0
91723,2018,0,0,0,0,0
93901,2018,12,7,5,0,0
92567,2018,0,0,0,0,0
92555,2018,0,0,0,0,0
92345,2018,0,0,0,0,0
95212,2018,0,0,0,0,0
92105,2018,0,0,0,0,0
95827,2018,0,0,0,0,0
95356,2018,0,0,0,0,0
95374,2018,0,0,0,0,0
93615,2018,0,0,0,0,0
91324,2018,0,0,0,0,0
95320,2018,0,0,0,0,0
95326,2018,0,0,0,0,0
92802,2018,0,0,0,0,0
92309,2018,0,0,0,0,0
95050,2018,3,3,0,0,0
92867,2018,0,0,0,0,0
92173,2018,0,0,0,0,0
91304,2018,0,0,0,0,0
93242,2018,0,0,0,0,0
91792,2018,0,0,0,0,0
90701,2018,0,0,0,0,0
92647,2018,6,6,0,0,0
93535,2018,0,0,0,0,0
90747,2018,0,0,0,0,0
95832,2018,0,0,0,0,0
94612,2018,0,0,0,0,0
90604,2018,0,0,0,0,0
91776,2018,0,0,0,0,0
91016,2018,0,0,0,0,0
91739,2018,0,0,0,0,0
91506,2018,0,0,0,0,0
94589,2018,0,0,0,0,0
94710,2018,3,3,0,0,0
93241,2018,0,0,0,0,0
94561,2018,0,0,0,0,0
95407,2018,5,4,0,0,0
93223,2018,0,0,0,0,0
91602,2018,0,0,0,0,0
93204,2018,0,0,0,0,0
94066,2018,0,0,0,0,0
92844,2018,0,0,0,0,0
93933,2018,0,0,0,0,0
95333,2018,0,0,0,0,0
94545,2018,20,14,0,0,4
94501,2018,0,0,0,0,0
90046,2018,0,0,0,0,0
90071,2018,0,0,0,0,0
91945,2018,0,0,0,0,0
93552,2018,0,0,0,0,0
95817,2018,0,0,0,0,0
93636,2018,0,0,0,0,0
95841,2018,0,0,0,0,0
90703,2018,10,7,0,0,3
91311,2018,9,8,0,0,0
94520,2018,3,3,0,0,0
95355,2018,0,0,0,0,0
94571,2018,0,0,0,0,0
92283,2018,0,0,0,0,0
94534,2018,6,6,0,0,0
91708,2018,27,27,0,0,0
90042,2018,0,0,0,0,0
95209,2018,0,0,0,0,0
92220,2018,0,0,0,0,0
93455,2018,0,0,0,0,0
92545,2018,0,0,0,0,0
91803,2018,3,3,0,0,0
91351,2018,0,0,0,0,0
92025,2018,0,0,0,0,0
93286,2018,0,0,0,0,0
95660,2018,3,0,0,0,0
94559,2018,0,0,0,0,0
90240,2018,0,0,0,0,0
95023,2018,3,0,0,0,0
92655,2018,0,0,0,0,0
92307,2018,0,0,0,0,0
93277,2018,0,0,0,0,0
95125,2018,0,0,0,0,0
93210,2018,0,0,0,0,0
93561,2018,0,0,0,0,0
91942,2018,0,0,0,0,0
95655,2018,0,0,0,0,0
92508,2018,4,4,0,0,0
90305,2018,0,0,0,0,0
92394,2018,0,0,0,0,0
95966,2018,0,0,0,0,0
95825,2018,3,3,0,0,0
90035,2018,0,0,0,0,0
95382,2018,0,0,0,0,0
92251,2018,3,0,0,0,0
90025,2018,0,0,0,0,0
92250,2018,0,0,0,0,0
92399,2018,0,0,0,0,0
95126,2018,0,0,0,0,0
92544,2018,0,0,0,0,0
96021,2018,0,0,0,0,0
91316,2018,0,0,0,0,0
92274,2018,0,0,0,0,0
94513,2018,0,0,0,0,0
90020,2018,0,0,0,0,0
92054,2018,0,0,0,0,0
94005,2018,0,0,0,0,0
91711,2018,0,0,0,0,0
94609,2018,0,0,0,0,0
91320,2018,0,0,0,0,0
94014,2018,0,0,0,0,0
92782,2018,0,0,0,0,0
94521,2018,0,0,0,0,0
94541,2018,0,0,0,0,0
93907,2018,0,0,0,0,0
93560,2018,0,0,0,0,0
93041,2018,0,0,0,0,0
92865,2018,3,0,0,0,0
92506,2018,0,0,0,0,0
91755,2018,0,0,0,0,0
90230,2018,0,0,0,0,0
95945,2018,3,3,0,0,0
95401,2018,0,0,0,0,0
91403,2018,0,0,0,0,0
91750,2018,0,0,0,0,0
91748,2018,14,10,0,0,3
92373,2018,0,0,0,0,0
94134,2018,0,0,0,0,0
91791,2018,0,0,0,0,0
94579,2018,0,0,0,0,0
92590,2018,0,0,0,0,0
92585,2018,0,0,0,0,0
93036,2018,0,0,0,0,0
94901,2018,0,0,0,0,0
95758,2018,6,6,0,0,0
95816,2018,0,0,0,0,0
92154,2018,31,25,3,0,3
94110,2018,0,0,0,0,0
95324,2018,0,0,0,0,0
92332,2018,0,0,0,0,0
92860,2018,0,0,0,0,0
93534,2018,0,0,0,0,0
95988,2018,0,0,0,0,0
95822,2018,0,0,0,0,0
92071,2018,0,0,0,0,0
95834,2018,5,3,0,0,0
90066,2018,0,0,0,0,0
91709,2018,0,0,0,0,0
93550,2018,0,0,0,0,0
93711,2018,0,0,0,0,0
92618,2018,4,3,0,0,0
95121,2018,0,0,0,0,0
95993,2018,0,0,0,0,0
91505,2018,0,0,0,0,0
91780,2018,0,0,0,0,0
95219,2018,0,0,0,0,0
92347,2018,0,0,0,0,0
95957,2018,0,0,0,0,0
92840,2018,0,0,0,0,0
95673,2018,0,0,0,0,0
92021,2018,0,0,0,0,0
92706,2018,0,0,0,0,0
93103,2018,0,0,0,0,0
94533,2018,3,3,0,0,0
95386,2018,0,0,0,0,0
92780,2018,0,0,0,0,0
90024,2018,0,0,0,0,0
91384,2018,0,0,0,0,0
92675,2018,0,0,0,0,0
90401,2018,0,0,0,0,0
92591,2018,0,0,0,0,0
92356,2018,0,0,0,0,0
93021,2018,0,0,0,0,0
92078,2018,0,0,0,0,0
91722,2018,0,0,0,0,0
90717,2018,0,0,0,0,0
90064,2018,0,0,0,0,0
94542,2018,0,0,0,0,0
94605,2018,0,0,0,0,0
90803,2018,0,0,0,0,0
90504,2018,0,0,0,0,0
92881,2018,3,3,0,0,0
92821,2018,6,4,0,0,0
95242,2018,0,0,0,0,0
93015,2018,0,0,0,0,0
92392,2018,0,0,0,0,0
95482,2018,0,0,0,0,0
91101,2018,0,0,0,0,0
91040,2018,0,0,0,0,0
91345,2018,0,0,0,0,0
92868,2018,0,0,0,0,0
95012,2018,3,0,0,0,0
94805,2018,0,0,0,0,0
90010,2018,0,0,0,0,0
94538,2018,8,6,0,0,0
91321,2018,0,0,0,0,0
95953,2018,0,0,0,0,0
95678,2018,4,4,0,0,0
93501,2018,0,0,0,0,0
91607,2018,0,0,0,0,0
92363,2018,0,0,0,0,0
92239,2018,0,0,0,0,0
96080,2018,5,5,0,0,0
96094,2018,0,0,0,0,0
91006,2018,0,0,0,0,0
95316,2018,0,0,0,0,0
90232,2018,0,0,0,0,0
93908,2018,0,0,0,0,0
95127,2018,0,0,0,0,0
93101,2018,0,0,0,0,0
94580,2018,0,0,0,0,0
91344,2018,0,0,0,0,0
93004,2018,0,0,0,0,0
94564,2018,0,0,0,0,0
95377,2018,7,5,0,0,0
92548,2018,0,0,0,0,0
95932,2018,0,0,0,0,0
90056,2018,0,0,0,0,0
93906,2018,0,0,0,0,0
94401,2018,0,0,0,0,0
95757,2018,0,0,0,0,0
90740,2018,0,0,0,0,0
93720,2018,0,0,0,0,0
94546,2018,0,0,0,0,0
92612,2018,0,0,0,0,0
92114,2018,0,0,0,0,0
95134,2018,0,0,0,0,0
91789,2018,15,15,0,0,0
95641,2018,0,0,0,0,0
95776,2018,12,12,0,0,0
90712,2018,0,0,0,0,0
95688,2018,10,8,0,0,0
92562,2018,0,0,0,0,0
92630,2018,0,0,0,0,0
94591,2018,0,0,0,0,0
91724,2018,0,0,0,0,0
96001,2018,0,0,0,0,0
95926,2018,0,0,0,0,0
90807,2018,0,0,0,0,0
90048,2018,0,0,0,0,0
94702,2018,0,0,0,0,0
91932,2018,0,0,0,0,0
92315,2018,0,0,0,0,0
92583,2018,0,0,0,0,0
92325,2018,0,0,0,0,0
95842,2018,0,0,0,0,0
93042,2018,0,0,0,0,0
91501,2018,0,0,0,0,0
92123,2018,4,0,0,0,0
90291,2018,0,0,0,0,0
94602,2018,0,0,0,0,0
95128,2018,0,0,0,0,0
95366,2018,0,0,0,0,0
91350,2018,3,0,0,0,0
95948,2018,0,0,0,0,0
92056,2018,5,3,0,0,0
93012,2018,8,7,0,0,0
94085,2018,0,0,0,0,0
95698,2018,0,0,0,0,0
96035,2018,0,0,0,0,0
90041,2018,0,0,0,0,0
91765,2018,0,0,0,0,0
91001,2018,0,0,0,0,0
92807,2018,3,0,0,0,0
96022,2018,0,0,0,0,0
93454,2018,0,0,0,0,0
95035,2018,5,4,0,0,0
92624,2018,0,0,0,0,0
92866,2018,0,0,0,0,0
90292,2018,0,0,0,0,0
95370,2018,0,0,0,0,0
95620,2018,0,0,0,0,0
92708,2018,0,0,0,0,0
92328,2018,0,0,0,0,0
91330,2018,0,0,0,0,0
95043,2018,0,0,0,0,0
91106,2018,0,0,0,0,0
92314,2018,0,0,0,0,0
94585,2018,0,0,0,0,0
92103,2018,0,0,0,0,0
94015,2018,0,0,0,0,0
93518,2018,0,0,0,0,0
95640,2018,0,0,0,0,0
93555,2018,0,0,0,0,0
91042,2018,0,0,0,0,0
95632,2018,0,0,0,0,0
92110,2018,4,3,0,0,0
93283,2018,0,0,0,0,0
94510,2018,4,4,0,0,0
91740,2018,0,0,0,0,0
95608,2018,0,0,0,0,0
95220,2018,0,0,0,0,0
91773,2018,0,0,0,0,0
91107,2018,0,0,0,0,0
95621,2018,0,0,0,0,0
95132,2018,0,0,0,0,0
93458,2018,3,0,0,0,0
90503,2018,0,0,0,0,0
93221,2018,0,0,0,0,0
93252,2018,0,0,0,0,0
91307,2018,0,0,0,0,0
92595,2018,0,0,0,0,0
93060,2018,0,0,0,0,0
95046,2018,0,0,0,0,0
92344,2018,0,0,0,0,0
95540,2018,0,0,0,0,0
94108,2018,0,0,0,0,0
94089,2018,0,0,0,0,0
93551,2018,0,0,0,0,0
95192,2018,0,0,0,0,0
92845,2018,0,0,0,0,0
92111,2018,0,0,0,0,0
92626,2018,0,0,0,0,0
95747,2018,3,0,0,0,0
92069,2018,0,0,0,0,0
92139,2018,0,0,0,0,0
94505,2018,0,0,0,0,0
92104,2018,0,0,0,0,0
92586,2018,0,0,0,0,0
95404,2018,0,0,0,0,0
91906,2018,0,0,0,0,0
93010,2018,0,0,0,0,0
91604,2018,0,0,0,0,0
91977,2018,0,0,0,0,0
95230,2018,0,0,0,0,0
93644,2018,0,0,0,0,0
90814,2018,0,0,0,0,0
96007,2018,0,0,0,0,0
92549,2018,0,0,0,0,0
95551,2018,0,0,0,0,0
95690,2018,0,0,0,0,0
93955,2018,0,0,0,0,0
94111,2018,0,0,0,0,0
95403,2018,7,4,0,0,0
95912,2018,0,0,0,0,0
93960,2018,0,0,0,0,0
95917,2018,0,0,0,0,0
95045,2018,0,0,0,0,0
94619,2018,0,0,0,0,0
91367,2018,0,0,0,0,0
93311,2018,0,0,0,0,0
92660,2018,0,0,0,0,0
91104,2018,0,0,0,0,0
90068,2018,0,0,0,0,0
95335,2018,0,0,0,0,0
95624,2018,4,4,0,0,0
93401,2018,0,0,0,0,0
92115,2018,0,0,0,0,0
92359,2018,0,0,0,0,0
95492,2018,3,0,0,0,0
93003,2018,0,0,0,0,0
93591,2018,0,0,0,0,0
92532,2018,0,0,0,0,0
92886,2018,0,0,0,0,0
90732,2018,0,0,0,0,0
93436,2018,0,0,0,0,0
95422,2018,0,0,0,0,0
92027,2018,0,0,0,0,0
95685,2018,0,0,0,0,0
93930,2018,0,0,0,0,0
94403,2018,0,0,0,0,0
95618,2018,0,0,0,0,0
90630,2018,3,0,0,0,0
93312,2018,0,0,0,0,0
95501,2018,0,0,0,0,0
92058,2018,0,0,0,0,0
94550,2018,10,7,0,0,3
93926,2018,0,0,0,0,0
95616,2018,3,3,0,0,0
91387,2018,0,0,0,0,0
94558,2018,11,7,0,0,0
92055,2018,0,0,0,0,0
93066,2018,0,0,0,0,0
95659,2018,0,0,0,0,0
94536,2018,0,0,0,0,0
94043,2018,0,0,0,0,0
95051,2018,0,0,0,0,0
94530,2018,0,0,0,0,0
91364,2018,0,0,0,0,0
94952,2018,0,0,0,0,0
95987,2018,7,7,0,0,0
92869,2018,0,0,0,0,0
93516,2018,0,0,0,0,0
95692,2018,0,0,0,0,0
96013,2018,0,0,0,0,0
94109,2018,0,0,0,0,0
92040,2018,0,0,0,0,0
92883,2018,3,3,0,0,0
94133,2018,0,0,0,0,0
92026,2018,0,0,0,0,0
92028,2018,0,0,0,0,0
90720,2018,0,0,0,0,0
92637,2018,0,0,0,0,0
94610,2018,0,0,0,0,0
93111,2018,0,0,0,0,0
91214,2018,0,0,0,0,0
91775,2018,0,0,0,0,0
95669,2018,0,0,0,0,0
95831,2018,3,3,0,0,0
92584,2018,0,0,0,0,0
95687,2018,0,0,0,0,0
90505,2018,0,0,0,0,0
94611,2018,0,0,0,0,0
91423,2018,0,0,0,0,0
93063,2018,0,0,0,0,0
94531,2018,0,0,0,0,0
95138,2018,0,0,0,0,0
92057,2018,0,0,0,0,0
92234,2018,0,0,0,0,0
94030,2018,0,0,0,0,0
91362,2018,0,0,0,0,0
94115,2018,0,0,0,0,0
95327,2018,0,0,0,0,0
90036,2018,0,0,0,0,0
93927,2018,0,0,0,0,0
92145,2018,0,0,0,0,0
95742,2018,0,0,0,0,0
95521,2018,0,0,0,0,0
90277,2018,0,0,0,0,0
93225,2018,0,0,0,0,0
92561,2018,0,0,0,0,0
91301,2018,0,0,0,0,0
90405,2018,0,0,0,0,0
92692,2018,0,0,0,0,0
94803,2018,0,0,0,0,0
95453,2018,0,0,0,0,0
90069,2018,0,0,0,0,0
91355,2018,11,9,0,0,0
93524,2018,0,0,0,0,0
95963,2018,0,0,0,0,0
94703,2018,0,0,0,0,0
93065,2018,3,0,0,0,0
94035,2018,0,0,0,0,0
92285,2018,0,0,0,0,0
91741,2018,0,0,0,0,0
92563,2018,0,0,0,0,0
92083,2018,0,0,0,0,0
92116,2018,0,0,0,0,0
93543,2018,0,0,0,0,0
92305,2018,0,0,0,0,0
92592,2018,0,0,0,0,0
93925,2018,0,0,0,0,0
92126,2018,4,3,0,0,0
92004,2018,0,0,0,0,0
95425,2018,0,0,0,0,0
92277,2018,0,0,0,0,0
95437,2018,0,0,0,0,0
92308,2018,0,0,0,0,0
94931,2018,0,0,0,0,0
92262,2018,0,0,0,0,0
95939,2018,0,0,0,0,0
92663,2018,0,0,0,0,0
93924,2018,0,0,0,0,0
93446,2018,0,0,0,0,0
92284,2018,0,0,0,0,0
90815,2018,0,0,0,0,0
90603,2018,0,0,0,0,0
95448,2018,0,0,0,0,0
92256,2018,0,0,0,0,0
92648,2018,0,0,0,0,0
95117,2018,0,0,0,0,0
90713,2018,0,0,0,0,0
95642,2018,0,0,0,0,0
91902,2018,0,0,0,0,0
94112,2018,0,0,0,0,0
95054,2018,5,4,0,0,0
92835,2018,0,0,0,0,0
94025,2018,3,3,0,0,0
95237,2018,0,0,0,0,0
93271,2018,0,0,0,0,0
92587,2018,0,0,0,0,0
91941,2018,0,0,0,0,0
91208,2018,0,0,0,0,0
95969,2018,0,0,0,0,0
92382,2018,0,0,0,0,0
95252,2018,0,0,0,0,0
92117,2018,0,0,0,0,0
92081,2018,8,6,0,0,0
91913,2018,0,0,0,0,0
90210,2018,0,0,0,0,0
95864,2018,0,0,0,0,0
92310,2018,0,0,0,0,0
94551,2018,3,3,0,0,0
90067,2018,0,0,0,0,0
91701,2018,0,0,0,0,0
95490,2018,0,0,0,0,0
94954,2018,0,0,0,0,0
93265,2018,0,0,0,0,0
94704,2018,0,0,0,0,0
95695,2018,0,0,0,0,0
93619,2018,0,0,0,0,0
95236,2018,0,0,0,0,0
95123,2018,0,0,0,0,0
93442,2018,0,0,0,0,0
96101,2018,0,0,0,0,0
96097,2018,0,0,0,0,0
91207,2018,0,0,0,0,0
92019,2018,0,0,0,0,0
92320,2018,0,0,0,0,0
92371,2018,0,0,0,0,0
94061,2018,0,0,0,0,0
93536,2018,0,0,0,0,0
90808,2018,0,0,0,0,0
93426,2018,0,0,0,0,0
92203,2018,0,0,0,0,0
94019,2018,0,0,0,0,0
93035,2018,0,0,0,0,0
95228,2018,0,0,0,0,0
95610,2018,0,0,0,0,0
95565,2018,0,0,0,0,0
90245,2018,3,0,0,0,0
91105,2018,0,0,0,0,0
94402,2018,0,0,0,0,0
91360,2018,0,0,0,0,0
92106,2018,0,0,0,0,0
95843,2018,0,0,0,0,0
92276,2018,0,0,0,0,0
95648,2018,0,0,0,0,0
95470,2018,0,0,0,0,0
95979,2018,0,0,0,0,0
91354,2018,0,0,0,0,0
95693,2018,0,0,0,0,0
94132,2018,0,0,0,0,0
92823,2018,0,0,0,0,0
91020,2018,0,0,0,0,0
92653,2018,0,0,0,0,0
95916,2018,0,0,0,0,0
91784,2018,0,0,0,0,0
93013,2018,0,0,0,0,0
95118,2018,0,0,0,0,0
91302,2018,0,0,0,0,0
94596,2018,0,0,0,0,0
92084,2018,0,0,0,0,0
92620,2018,0,0,0,0,0
91007,2018,0,0,0,0,0
92649,2018,0,0,0,0,0
95603,2018,0,0,0,0,0
94928,2018,0,0,0,0,0
94086,2018,0,0,0,0,0
95014,2018,0,0,0,0,0
91326,2018,0,0,0,0,0
90212,2018,0,0,0,0,0
95959,2018,0,0,0,0,0
92691,2018,0,0,0,0,0
95628,2018,3,3,0,0,0
96047,2018,0,0,0,0,0
95129,2018,0,0,0,0,0
96117,2018,0,0,0,0,0
94555,2018,3,3,0,0,0
95973,2018,0,0,0,0,0
92596,2018,0,0,0,0,0
94949,2018,0,0,0,0,0
95136,2018,0,0,0,0,0
90293,2018,0,0,0,0,0
94574,2018,3,0,0,0,0
93444,2018,0,0,0,0,0
40,2018,0,0,0,0,0
94568,2018,0,0,0,0,0
92282,2018,0,0,0,0,0
90094,2018,0,0,0,0,0
94965,2018,0,0,0,0,0
95423,2018,0,0,0,0,0
94070,2018,3,0,0,0,0
96122,2018,0,0,0,0,0
96108,2018,0,0,0,0,0
96124,2018,0,0,0,0,0
94547,2018,0,0,0,0,0
92602,2018,0,0,0,0,0
95148,2018,0,0,0,0,0
95629,2018,0,0,0,0,0
94060,2018,0,0,0,0,0
95665,2018,0,0,0,0,0
92121,2018,10,7,0,0,3
92672,2018,0,0,0,0,0
93514,2018,0,0,0,0,0
92029,2018,0,0,0,0,0
91381,2018,0,0,0,0,0
95451,2018,0,0,0,0,0
95338,2018,0,0,0,0,0
91361,2018,0,0,0,0,0
91390,2018,0,0,0,0,0
94519,2018,0,0,0,0,0
93437,2018,0,0,0,0,0
94588,2018,3,3,0,0,0
95667,2018,0,0,0,0,0
91436,2018,0,0,0,0,0
93633,2018,0,0,0,0,0
95457,2018,0,0,0,0,0
95119,2018,0,0,0,0,0
92120,2018,0,0,0,0,0
95550,2018,0,0,0,0,0
92109,2018,0,0,0,0,0
92240,2018,0,0,0,0,0
92124,2018,0,0,0,0,0
92629,2018,0,0,0,0,0
90265,2018,0,0,0,0,0
93445,2018,0,0,0,0,0
92661,2018,0,0,0,0,0
92024,2018,0,0,0,0,0
92008,2018,0,0,0,0,0
94040,2018,0,0,0,0,0
90623,2018,3,0,0,0,0
96044,2018,0,0,0,0,0
95602,2018,0,0,0,0,0
92372,2018,0,0,0,0,0
95694,2018,0,0,0,0,0
92358,2018,0,0,0,0,0
90211,2018,0,0,0,0,0
94503,2018,18,7,0,0,10
93461,2018,0,0,0,0,0
94903,2018,0,0,0,0,0
95666,2018,0,0,0,0,0
94158,2018,0,0,0,0,0
91371,2018,0,0,0,0,0
93314,2018,0,0,0,0,0
95120,2018,0,0,0,0,0
95062,2018,0,0,0,0,0
95306,2018,0,0,0,0,0
92108,2018,0,0,0,0,0
93526,2018,0,0,0,0,0
95531,2018,0,0,0,0,0
93023,2018,0,0,0,0,0
96016,2018,0,0,0,0,0
92264,2018,0,0,0,0,0
91901,2018,0,0,0,0,0
96150,2018,0,0,0,0,0
91737,2018,0,0,0,0,0
95060,2018,0,0,0,0,0
94539,2018,0,0,0,0,0
95938,2018,0,0,0,0,0
90278,2018,0,0,0,0,0
48,2018,0,0,0,0,0
95476,2018,4,4,0,0,0
32,2018,0,0,0,0,0
96019,2018,0,0,0,0,0
96002,2018,0,0,0,0,0
94518,2018,0,0,0,0,0
92352,2018,0,0,0,0,0
94041,2018,0,0,0,0,0
90403,2018,0,0,0,0,0
95661,2018,4,4,0,0,0
95728,2018,0,0,0,0,0
91030,2018,0,0,0,0,0
90704,2018,0,0,0,0,0
96056,2018,0,0,0,0,0
94002,2018,0,0,0,0,0
95472,2018,0,0,0,0,0
92260,2018,0,0,0,0,0
95548,2018,0,0,0,0,0
96130,2018,0,0,0,0,0
95971,2018,0,0,0,0,0
94566,2018,0,0,0,0,0
95008,2018,0,0,0,0,0
94121,2018,0,0,0,0,0
94062,2018,0,0,0,0,0
95503,2018,0,0,0,0,0
95626,2018,0,0,0,0,0
96020,2018,0,0,0,0,0
94105,2018,0,0,0,0,0
93405,2018,0,0,0,0,0
93510,2018,0,0,0,0,0
94597,2018,0,0,0,0,0
92606,2018,3,0,0,0,0
95469,2018,0,0,0,0,0
93544,2018,0,0,0,0,0
94118,2018,0,0,0,0,0
92128,2018,0,0,0,0,0
94535,2018,0,0,0,0,0
95222,2018,0,0,0,0,0
91011,2018,0,0,0,0,0
92539,2018,0,0,0,0,0
92064,2018,4,0,0,0,0
92604,2018,0,0,0,0,0
95954,2018,0,0,0,0,0
95585,2018,0,0,0,0,0
96064,2018,0,0,0,0,0
96058,2018,0,0,0,0,0
93243,2018,3,3,0,0,0
93730,2018,0,0,0,0,0
95662,2018,0,0,0,0,0
93043,2018,0,0,0,0,0
93433,2018,0,0,0,0,0
93453,2018,0,0,0,0,0
95536,2018,0,0,0,0,0
90049,2018,0,0,0,0,0
92887,2018,0,0,0,0,0
92617,2018,0,0,0,0,0
96088,2018,0,0,0,0,0
94706,2018,0,0,0,0,0
94523,2018,0,0,0,0,0
96132,2018,0,0,0,0,0
92252,2018,0,0,0,0,0
95130,2018,0,0,0,0,0
93110,2018,0,0,0,0,0
92614,2018,3,3,0,0,0
93022,2018,0,0,0,0,0
94087,2018,0,0,0,0,0
92065,2018,0,0,0,0,0
95464,2018,0,0,0,0,0
92808,2018,0,0,0,0,0
92010,2018,0,0,0,0,0
95441,2018,0,0,0,0,0
95139,2018,0,0,0,0,0
94306,2018,0,0,0,0,0
94947,2018,0,0,0,0,0
95514,2018,0,0,0,0,0
95677,2018,0,0,0,0,0
95246,2018,0,0,0,0,0
95546,2018,0,0,0,0,0
94613,2018,0,0,0,0,0
93563,2018,0,0,0,0,0
95311,2018,0,0,0,0,0
95981,2018,0,0,0,0,0
92003,2018,0,0,0,0,0
93117,2018,0,0,0,0,0
94945,2018,0,0,0,0,0
93940,2018,0,0,0,0,0
92397,2018,0,0,0,0,0
92036,2018,0,0,0,0,0
91915,2018,0,0,0,0,0
91916,2018,0,0,0,0,0
92082,2018,0,0,0,0,0
92119,2018,0,0,0,0,0
90272,2018,0,0,0,0,0
94709,2018,0,0,0,0,0
92037,2018,0,0,0,0,0
95835,2018,0,0,0,0,0
96032,2018,0,0,0,0,0
90077,2018,0,0,0,0,0
95346,2018,0,0,0,0,0
95630,2018,5,4,0,0,0
95683,2018,0,0,0,0,0
96161,2018,0,0,0,0,0
95819,2018,3,3,0,0,0
95124,2018,0,0,0,0,0
95466,2018,0,0,0,0,0
93664,2018,0,0,0,0,0
95937,2018,0,0,0,0,0
93614,2018,0,0,0,0,0
95634,2018,0,0,0,0,0
95135,2018,0,0,0,0,0
95428,2018,0,0,0,0,0
95468,2018,0,0,0,0,0
92086,2018,0,0,0,0,0
93546,2018,0,0,0,0,0
92253,2018,0,0,0,0,0
94705,2018,0,0,0,0,0
96003,2018,0,0,0,0,0
91935,2018,0,0,0,0,0
93517,2018,0,0,0,0,0
94404,2018,0,0,0,0,0
95525,2018,0,0,0,0,0
92677,2018,0,0,0,0,0
95436,2018,0,0,0,0,0
94116,2018,0,0,0,0,0
92118,2018,0,0,0,0,0
91978,2018,0,0,0,0,0
92129,2018,0,0,0,0,0
95942,2018,0,0,0,0,0
92688,2018,0,0,0,0,0
95949,2018,0,0,0,0,0
95943,2018,0,0,0,0,0
94117,2018,0,0,0,0,0
92241,2018,0,0,0,0,0
96051,2018,0,0,0,0,0
92122,2018,0,0,0,0,0
94044,2018,0,0,0,0,0
92061,2018,0,0,0,0,0
95570,2018,0,0,0,0,0
96025,2018,0,0,0,0,0
93422,2018,0,0,0,0,0
93653,2018,0,0,0,0,0
96052,2018,0,0,0,0,0
95017,2018,0,0,0,0,0
92211,2018,0,0,0,0,0
92127,2018,0,0,0,0,0
94010,2018,0,0,0,0,0
92862,2018,0,0,0,0,0
93465,2018,0,0,0,0,0
92646,2018,0,0,0,0,0
96143,2018,0,0,0,0,0
95526,2018,0,0,0,0,0
92676,2018,0,0,0,0,0
92107,2018,0,0,0,0,0
95946,2018,0,0,0,0,0
94583,2018,0,0,0,0,0
95223,2018,0,0,0,0,0
92075,2018,0,0,0,0,0
95830,2018,0,0,0,0,0
95461,2018,0,0,0,0,0
